"Lot_Area","Neighborhood","Overall_Qual","Overall_Cond","Year_Built","Roof_Style","Bsmt_Cond","Central_Air","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Type","Fence","Sale_Price"
1953,"Briardale","Above_Average","Average",1973,"Gable","Fair","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",83000
1890,"Briardale","Above_Average","Good",1972,"Gable","Typical","Y",1030,1,1,3,1,6,0,"Detchd","No_Fence",116000
1680,"Briardale","Above_Average","Average",1971,"Gable","Typical","Y",1218,1,1,3,1,7,0,"No_Garage","No_Fence",91500
1680,"Briardale","Above_Average","Good",1972,"Gable","Typical","Y",1218,1,1,3,1,7,0,"Detchd","No_Fence",118000
1680,"Briardale","Above_Average","Average",1972,"Gable","Typical","Y",948,1,1,2,1,5,0,"Detchd","No_Fence",89000
1680,"Briardale","Above_Average","Average",1972,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Detchd","Good_Privacy",108000
1680,"Briardale","Above_Average","Average",1972,"Gable","Typical","Y",987,1,1,2,1,5,1,"Attchd","No_Fence",94500
4043,"Northpark_Villa","Above_Average","Average",1975,"Gable","Typical","Y",1069,2,0,2,1,4,1,"Attchd","No_Fence",146300
7514,"North_Ames","Average","Good",1967,"Hip","Typical","Y",1387,1,0,3,1,6,1,"Attchd","No_Fence",145000
7838,"North_Ames","Average","Average",1967,"Gable","Typical","Y",900,1,0,3,1,6,1,"Attchd","Minimum_Wood_Wire",123000
2280,"Northpark_Villa","Good","Good",1976,"Gable","Typical","Y",1055,2,0,2,1,4,0,"Attchd","No_Fence",137500
2179,"Northpark_Villa","Above_Average","Average",1976,"Gable","Typical","Y",1456,2,1,3,1,6,1,"Attchd","No_Fence",144000
16737,"Northridge_Heights","Excellent","Average",2004,"Hip","Typical","Y",1980,2,0,3,1,8,1,"Attchd","No_Fence",315000
16387,"Northridge_Heights","Excellent","Average",2006,"Hip","Good","Y",2589,2,1,4,1,11,1,"Attchd","No_Fence",412083
16259,"Northridge_Heights","Excellent","Average",2006,"Gable","Good","Y",2596,3,1,4,1,9,0,"Attchd","No_Fence",342643
16163,"Northridge_Heights","Very_Good","Average",2004,"Gable","Typical","Y",1618,2,0,2,1,6,1,"Attchd","No_Fence",252000
13891,"Northridge_Heights","Very_Excellent","Average",2006,"Gable","Good","Y",2076,2,1,2,1,7,1,"Attchd","No_Fence",465000
12228,"Northridge_Heights","Good","Average",2006,"Hip","Good","Y",1740,2,0,4,1,8,0,"Attchd","No_Fence",293000
14780,"Northridge_Heights","Excellent","Average",2005,"Hip","Typical","Y",1868,2,0,2,1,7,1,"Attchd","No_Fence",415000
16033,"Northridge_Heights","Excellent","Average",2004,"Hip","Typical","Y",1850,2,0,3,1,8,1,"Attchd","No_Fence",326000
14215,"Northridge_Heights","Very_Good","Average",2005,"Gable","Typical","Y",2376,3,1,4,1,9,1,"BuiltIn","No_Fence",325300
13418,"Northridge_Heights","Very_Good","Average",2004,"Gable","Typical","Y",2452,3,1,4,1,9,1,"BuiltIn","No_Fence",309000
13975,"Northridge_Heights","Excellent","Average",2005,"Hip","Typical","Y",2206,2,1,4,1,10,1,"BuiltIn","No_Fence",300000
10240,"Northridge_Heights","Very_Good","Average",2005,"Gable","Typical","Y",2098,2,1,3,1,8,1,"Attchd","No_Fence",275500
9942,"Northridge_Heights","Excellent","Average",2005,"Gable","Good","Y",2091,2,1,3,1,8,1,"Attchd","No_Fence",338500
11924,"Northridge_Heights","Excellent","Average",2005,"Hip","Typical","Y",2324,3,0,4,1,11,2,"BuiltIn","No_Fence",345000
12867,"Northridge_Heights","Very_Good","Average",2005,"Gable","Typical","Y",2253,2,1,3,1,8,1,"Attchd","No_Fence",344133
10672,"Northridge_Heights","Very_Good","Average",2006,"Gable","Typical","Y",2389,2,1,4,1,10,1,"BuiltIn","No_Fence",298236
11643,"Northridge_Heights","Very_Good","Average",2005,"Hip","Typical","Y",2358,2,1,4,1,10,1,"BuiltIn","No_Fence",329900
12378,"Northridge_Heights","Excellent","Average",2003,"Gable","Typical","Y",1944,2,0,3,1,8,3,"Attchd","No_Fence",360000
11065,"Northridge_Heights","Very_Good","Average",2006,"Gable","Typical","Y",1970,2,1,3,1,8,1,"BuiltIn","No_Fence",281000
13758,"Northridge_Heights","Excellent","Average",2005,"Gable","Typical","Y",1792,2,0,2,1,6,1,"Attchd","No_Fence",372397
14828,"Northridge_Heights","Excellent","Average",2004,"Hip","Typical","Y",1780,2,0,2,1,7,1,"Attchd","No_Fence",378000
11846,"Northridge_Heights","Excellent","Average",2003,"Hip","Typical","Y",1792,2,0,2,1,6,1,"Attchd","No_Fence",374000
20431,"Northridge_Heights","Excellent","Average",2005,"Hip","Typical","Y",2728,2,1,4,1,10,2,"Attchd","No_Fence",437154
10927,"Northridge_Heights","Very_Good","Average",2005,"Gable","Typical","Y",1904,2,1,3,1,8,1,"BuiltIn","No_Fence",275000
13215,"Northridge_Heights","Very_Good","Average",2004,"Gable","Typical","Y",1914,2,1,3,1,9,1,"BuiltIn","No_Fence",279000
7052,"Northridge_Heights","Good","Average",2005,"Gable","Typical","Y",1364,2,0,2,1,6,1,"Attchd","No_Fence",185850
5911,"Northridge_Heights","Excellent","Average",2005,"Hip","Typical","Y",1565,2,0,2,1,6,1,"Attchd","No_Fence",282500
6955,"Northridge_Heights","Good","Average",2005,"Gable","Typical","Y",1368,2,0,2,1,6,1,"Attchd","No_Fence",202500
6792,"Northridge_Heights","Good","Average",2005,"Gable","Typical","Y",1368,2,0,2,1,6,1,"Attchd","No_Fence",202665
7740,"Northridge_Heights","Excellent","Average",2006,"Hip","Good","Y",1686,2,0,1,1,6,1,"Attchd","No_Fence",332200
6373,"Northridge_Heights","Excellent","Average",2006,"Hip","Good","Y",1666,2,0,2,1,6,1,"Attchd","No_Fence",310090
3136,"Northridge_Heights","Good","Average",2003,"Gable","Typical","Y",1405,2,0,2,1,6,1,"Attchd","No_Fence",171750
10237,"Gilbert","Above_Average","Average",2005,"Gable","Typical","Y",1316,2,0,3,1,6,1,"Attchd","No_Fence",169990
10237,"Gilbert","Above_Average","Average",2005,"Gable","Typical","Y",1456,2,1,3,1,8,1,"Attchd","No_Fence",170440
10237,"Gilbert","Good","Average",2006,"Gable","Typical","Y",1492,2,1,3,1,8,0,"Attchd","No_Fence",169985
17104,"Gilbert","Good","Average",2006,"Gable","Good","Y",1496,2,1,3,1,7,1,"Attchd","No_Fence",179665
14054,"Gilbert","Good","Average",2006,"Gable","Typical","Y",1863,2,1,4,1,9,1,"BuiltIn","No_Fence",219210
11660,"Gilbert","Above_Average","Average",2006,"Gable","Typical","Y",1326,2,0,3,1,6,0,"Attchd","No_Fence",174190
15578,"Gilbert","Above_Average","Average",2006,"Gable","Typical","Y",1456,2,1,3,1,8,0,"Attchd","No_Fence",172785
11631,"Gilbert","Very_Good","Average",2004,"Gable","Typical","Y",2373,2,1,4,1,9,1,"BuiltIn","No_Fence",258000
9073,"Gilbert","Good","Average",2006,"Gable","Typical","Y",1492,2,1,3,1,8,0,"Attchd","No_Fence",185101
3087,"Bloomington_Heights","Good","Average",2006,"Gable","Typical","Y",1364,2,0,2,1,6,1,"Attchd","No_Fence",210250
3196,"Bloomington_Heights","Good","Average",2003,"Gable","Typical","Y",1557,2,0,2,1,7,1,"Attchd","No_Fence",234000
3196,"Bloomington_Heights","Very_Good","Average",2003,"Gable","Typical","Y",1456,2,0,2,1,7,1,"Attchd","No_Fence",215000
2938,"Bloomington_Heights","Good","Average",2002,"Gable","Typical","Y",1511,2,0,2,1,5,1,"Attchd","No_Fence",246990
3072,"Bloomington_Heights","Good","Average",2004,"Hip","Typical","Y",1414,2,0,2,1,6,1,"Attchd","No_Fence",178740
3072,"Bloomington_Heights","Good","Average",2004,"Hip","Typical","Y",1548,2,0,2,1,7,1,"Attchd","No_Fence",225000
3010,"Bloomington_Heights","Good","Average",2005,"Gable","Typical","Y",1248,2,0,2,1,5,0,"Attchd","No_Fence",167240
3010,"Bloomington_Heights","Good","Average",2005,"Gable","Typical","Y",1142,2,0,2,1,6,0,"Attchd","No_Fence",156820
3013,"Bloomington_Heights","Good","Average",2005,"Gable","Typical","Y",1506,2,0,2,1,6,1,"Attchd","No_Fence",213490
3982,"Bloomington_Heights","Very_Good","Average",2006,"Hip","Good","Y",1567,2,0,1,1,7,1,"Attchd","No_Fence",264561
4045,"Bloomington_Heights","Good","Average",2006,"Hip","Typical","Y",1500,2,0,2,1,6,1,"Attchd","No_Fence",246578
21930,"Gilbert","Average","Average",2005,"Gable","Good","Y",1838,2,1,4,1,7,1,"BuiltIn","No_Fence",192140
7861,"Gilbert","Above_Average","Average",2002,"Gable","Typical","Y",1509,2,1,3,1,7,1,"Attchd","No_Fence",183200
9056,"Gilbert","Very_Good","Average",2004,"Gable","Good","Y",1414,2,1,3,1,6,1,"Attchd","No_Fence",178000
9171,"Gilbert","Good","Average",2004,"Gable","Typical","Y",1598,2,1,3,1,7,1,"Attchd","No_Fence",201490
11194,"Gilbert","Very_Good","Average",2000,"Gable","Typical","Y",1936,2,1,3,1,7,1,"Attchd","No_Fence",230500
7875,"Gilbert","Good","Average",2003,"Gable","Typical","Y",1509,2,1,3,1,8,1,"Attchd","No_Fence",180000
8121,"Gilbert","Above_Average","Average",2000,"Gable","Typical","Y",1664,2,1,3,1,7,1,"Attchd","No_Fence",172400
8658,"Gilbert","Above_Average","Average",2000,"Gable","Typical","Y",1889,2,1,3,1,9,1,"Attchd","No_Fence",215000
11214,"Gilbert","Good","Average",1998,"Gable","Typical","Y",1886,2,1,4,1,10,1,"Attchd","No_Fence",199900
10852,"Gilbert","Above_Average","Average",2000,"Gable","Typical","Y",1671,2,1,3,1,7,1,"Attchd","No_Fence",173000
12104,"Gilbert","Good","Average",2006,"Gable","Typical","Y",2322,3,1,4,1,8,0,"Attchd","No_Fence",287602
8738,"Gilbert","Good","Average",1999,"Gable","Typical","Y",2291,2,1,4,1,8,1,"BuiltIn","No_Fence",230000
9452,"Northridge","Very_Good","Average",1997,"Gable","Typical","Y",2392,2,1,3,1,7,1,"Attchd","No_Fence",348000
9660,"Northridge","Very_Good","Average",1998,"Gable","Typical","Y",1976,2,1,3,1,7,1,"Attchd","No_Fence",286000
9545,"Northridge","Very_Good","Average",2000,"Gable","Typical","Y",2234,2,1,3,1,7,1,"BuiltIn","No_Fence",300000
35760,"Northridge","Very_Excellent","Average",1995,"Hip","Typical","Y",3627,3,1,4,1,10,1,"Attchd","No_Fence",625000
9233,"Northridge","Excellent","Average",2000,"Gable","Typical","Y",2855,2,1,4,1,9,1,"Attchd","No_Fence",405000
12011,"Northridge","Very_Good","Average",1998,"Gable","Typical","Y",1924,2,1,3,1,7,1,"Attchd","No_Fence",280000
12090,"Northridge","Very_Good","Average",1998,"Hip","Typical","Y",2263,2,1,4,1,10,1,"BuiltIn","No_Fence",258000
10019,"Northridge","Very_Good","Average",1995,"Hip","Typical","Y",2726,2,1,4,1,9,1,"Attchd","No_Fence",350000
17242,"Northridge","Excellent","Average",1993,"Hip","Typical","Y",3500,3,1,4,1,11,1,"Attchd","No_Fence",584500
10236,"Northridge","Very_Good","Average",1994,"Gable","Typical","Y",2494,2,1,4,1,9,1,"Attchd","Good_Privacy",321000
10120,"Northridge","Very_Good","Average",1994,"Hip","Typical","Y",2526,2,1,4,1,8,1,"Attchd","No_Fence",290000
12585,"Northridge","Very_Good","Average",1993,"Gable","Typical","Y",2799,2,1,3,1,8,1,"Attchd","No_Fence",315000
12447,"Somerset","Very_Good","Average",2005,"Gable","Good","Y",1964,2,1,3,1,8,1,"BuiltIn","No_Fence",252000
15218,"Somerset","Very_Good","Average",2006,"Gable","Good","Y",1670,2,1,2,1,6,1,"Attchd","No_Fence",336820
20896,"Somerset","Very_Good","Average",2005,"Gable","Typical","Y",2097,1,1,1,1,8,1,"Attchd","No_Fence",423000
10182,"Somerset","Very_Good","Average",2006,"Hip","Typical","Y",1660,2,0,3,1,8,1,"Attchd","No_Fence",290000
8688,"Somerset","Good","Average",2005,"Gable","Typical","Y",1616,2,0,3,1,7,0,"Attchd","No_Fence",232000
10936,"Somerset","Very_Good","Average",2006,"Gable","Typical","Y",1504,2,0,3,1,7,0,"Attchd","No_Fence",199000
8640,"Somerset","Very_Good","Average",2006,"Gable","Typical","Y",1278,2,0,2,1,5,0,"Attchd","No_Fence",198600
13162,"Somerset","Excellent","Average",2006,"Gable","Typical","Y",2640,3,1,3,1,11,1,"Attchd","No_Fence",405749
11216,"Somerset","Very_Good","Average",2006,"Gable","Good","Y",1489,2,0,3,1,7,1,"Attchd","No_Fence",232600
10728,"Somerset","Very_Good","Average",2006,"Gable","Typical","Y",1939,2,1,3,1,8,1,"Attchd","No_Fence",266000
8125,"Somerset","Good","Average",2005,"Gable","Typical","Y",1553,2,1,3,1,6,0,"Attchd","No_Fence",186500
8125,"Somerset","Above_Average","Average",2005,"Gable","Typical","Y",1716,2,1,3,1,7,0,"Attchd","No_Fence",200825
8125,"Somerset","Good","Average",2006,"Gable","Good","Y",1576,2,1,3,1,6,0,"Attchd","No_Fence",197000
7200,"Somerset","Above_Average","Average",2006,"Gable","Typical","Y",1262,2,0,2,1,5,0,"Attchd","No_Fence",185000
7500,"Somerset","Good","Average",2005,"Gable","Typical","Y",1266,2,0,3,1,6,1,"Attchd","No_Fence",176000
7200,"Somerset","Good","Average",2006,"Gable","Good","Y",1301,2,0,2,1,5,1,"Attchd","No_Fence",187750
7733,"Sawyer_West","Above_Average","Average",2005,"Gable","Typical","Y",1142,1,1,3,1,5,0,"No_Garage","No_Fence",139500
11024,"Sawyer_West","Good","Average",2005,"Gable","Typical","Y",1400,2,0,3,1,6,0,"Attchd","No_Fence",186800
13072,"Sawyer_West","Above_Average","Average",2005,"Gable","Typical","Y",1131,1,1,3,1,6,0,"No_Garage","No_Fence",132000
13072,"Sawyer_West","Above_Average","Average",2005,"Gable","Typical","Y",1141,1,1,3,1,6,0,"Detchd","No_Fence",142500
13072,"Sawyer_West","Above_Average","Average",2004,"Gable","Typical","Y",1158,1,1,3,1,5,0,"Detchd","No_Fence",158000
7800,"Sawyer_West","Good","Average",2005,"Gable","Typical","Y",1686,2,1,3,1,8,0,"Attchd","No_Fence",184000
7632,"Sawyer_West","Good","Average",2005,"Gable","Typical","Y",1585,2,1,3,1,7,0,"Attchd","No_Fence",184900
8304,"Sawyer_West","Above_Average","Average",1997,"Gable","Typical","Y",1837,2,1,3,1,7,0,"Attchd","Good_Privacy",187000
7153,"Sawyer_West","Above_Average","Average",1992,"Gable","Typical","Y",1603,2,1,3,1,7,0,"Attchd","No_Fence",175900
9370,"Sawyer_West","Above_Average","Average",1992,"Gable","Typical","Y",1731,2,1,3,1,7,0,"Attchd","No_Fence",248500
7175,"Sawyer_West","Above_Average","Average",1990,"Gable","Typical","Y",1398,2,0,2,1,5,0,"Attchd","Minimum_Privacy",172000
7175,"Sawyer_West","Above_Average","Average",1991,"Gable","Typical","Y",1217,2,0,2,1,5,0,"Attchd","No_Fence",151000
9019,"Sawyer_West","Above_Average","Average",1994,"Gable","Typical","Y",1320,2,1,3,1,6,0,"Attchd","No_Fence",150000
8900,"Sawyer_West","Below_Average","Below_Average",1966,"Gable","Typical","Y",1056,1,0,2,1,5,0,"Detchd","Minimum_Privacy",107000
7800,"Sawyer_West","Average","Average",1965,"Gable","Typical","Y",965,1,0,3,1,6,0,"Detchd","Minimum_Privacy",119900
9100,"Sawyer","Average","Below_Average",1962,"Hip","Typical","Y",988,1,0,3,1,6,0,"Detchd","No_Fence",129500
9100,"Sawyer","Average","Average",1963,"Gable","Typical","Y",1728,2,0,6,2,10,0,"Detchd","No_Fence",125000
8927,"Sawyer","Above_Average","Above_Average",1977,"Gable","No_Basement","Y",1654,2,0,4,2,10,0,"Attchd","No_Fence",119500
9240,"Sawyer","Average","Above_Average",1962,"Hip","Typical","Y",1211,1,0,2,1,6,1,"Detchd","Minimum_Privacy",144000
8471,"Sawyer","Above_Average","Good",1977,"Gable","Good","Y",1212,1,0,3,1,6,1,"Attchd","Good_Wood",151000
9308,"Sawyer","Average","Average",1965,"Gable","Typical","Y",984,1,0,3,1,5,0,"Attchd","Minimum_Privacy",126000
8450,"Sawyer","Average","Above_Average",1968,"Gable","Typical","Y",909,1,0,3,1,5,0,"Attchd","Minimum_Privacy",116000
8638,"Sawyer","Average","Above_Average",1963,"Gable","Typical","Y",925,1,0,2,1,5,0,"Detchd","No_Fence",133500
13052,"Sawyer","Average","Above_Average",1965,"Gable","Typical","Y",1024,1,1,3,1,5,0,"Attchd","Minimum_Privacy",120875
13526,"Sawyer","Average","Above_Average",1965,"Hip","Typical","Y",935,1,0,3,1,5,0,"Attchd","Minimum_Privacy",137000
8020,"Sawyer","Average","Above_Average",1964,"Gable","Typical","N",912,1,0,3,1,6,0,"No_Garage","Good_Wood",124000
6993,"Sawyer","Average","Good",1961,"Gable","Typical","Y",1236,1,0,3,1,6,1,"Attchd","No_Fence",135000
8789,"Sawyer","Average","Above_Average",1967,"Gable","Typical","Y",941,1,0,3,1,6,1,"Attchd","No_Fence",129200
14330,"Veenker","Good","Below_Average",1974,"Gable","Typical","Y",2646,2,0,3,1,9,4,"Attchd","Good_Privacy",260000
16059,"Northridge","Very_Good","Average",1991,"Hip","Typical","Y",2417,2,1,4,1,9,1,"Attchd","No_Fence",260000
11025,"Northridge","Very_Good","Average",1992,"Gable","Typical","Y",2826,2,1,3,1,9,3,"Attchd","No_Fence",334000
14541,"Northridge","Very_Good","Good",1993,"Gable","Good","Y",2520,2,1,5,1,10,1,"Attchd","No_Fence",310000
13346,"Northridge","Good","Average",1992,"Gable","Typical","Y",2295,2,1,4,1,9,1,"Attchd","No_Fence",268000
12461,"Northridge","Very_Good","Average",1994,"Gable","Typical","Y",1624,2,0,2,1,5,1,"Attchd","Good_Privacy",262000
3628,"Somerset","Good","Average",2004,"Gable","Typical","Y",1143,1,1,1,1,5,1,"Attchd","No_Fence",176400
3316,"Somerset","Very_Good","Average",2005,"Gable","Typical","Y",1247,1,1,1,1,4,1,"Attchd","No_Fence",197000
3180,"Somerset","Good","Average",2005,"Gable","Typical","Y",1200,2,1,2,1,4,0,"Detchd","No_Fence",151000
2544,"Somerset","Good","Average",2005,"Gable","Typical","Y",1223,2,1,2,1,4,0,"Detchd","No_Fence",147400
2544,"Somerset","Good","Average",2005,"Gable","Typical","Y",1223,2,1,2,1,4,0,"Detchd","No_Fence",149900
3180,"Somerset","Good","Average",2005,"Gable","Typical","Y",1200,2,1,2,1,4,0,"Detchd","No_Fence",144152
2998,"Somerset","Above_Average","Average",2000,"Gable","Typical","Y",1524,2,1,2,1,4,0,"Detchd","No_Fence",166000
3735,"Somerset","Good","Average",1999,"Hip","Typical","Y",1452,2,1,3,1,6,0,"Detchd","No_Fence",183900
2651,"Somerset","Good","Average",2000,"Gable","Typical","Y",1382,2,1,3,1,6,0,"Detchd","No_Fence",165000
4447,"Somerset","Good","Average",2003,"Gable","Typical","Y",1080,2,1,2,1,4,0,"Attchd","No_Fence",139000
8314,"Somerset","Good","Average",1997,"Hip","Typical","Y",1694,2,1,3,1,6,1,"BuiltIn","Good_Privacy",200000
7180,"Somerset","Very_Good","Average",2001,"Gable","Typical","Y",1568,2,0,3,1,6,1,"Attchd","No_Fence",221000
9549,"Veenker","Very_Good","Average",1995,"Hip","Good","Y",1494,1,1,2,1,6,1,"Attchd","No_Fence",270000
11250,"Veenker","Above_Average","Above_Average",1977,"Gable","Typical","Y",1208,1,1,3,1,6,1,"Attchd","No_Fence",165000
3760,"Greens","Very_Good","Average",1980,"Gable","Typical","Y",1235,1,0,1,1,4,3,"Attchd","No_Fence",214000
3640,"Greens","Very_Good","Average",1980,"Gable","Typical","Y",1036,1,0,1,1,4,1,"Detchd","No_Fence",188000
3874,"Greens","Very_Good","Average",1980,"Gable","Typical","Y",1226,1,0,1,1,4,1,"Attchd","No_Fence",190000
3876,"Greens","Very_Good","Average",1978,"Gable","Typical","Y",1226,1,0,1,1,4,1,"Attchd","No_Fence",170000
50271,"Veenker","Excellent","Average",1981,"Gable","Typical","Y",1842,0,1,0,1,5,1,"Attchd","No_Fence",385000
13110,"Northwest_Ames","Average","Above_Average",1972,"Gable","Typical","Y",1193,2,0,2,1,6,0,"Attchd","Minimum_Privacy",146500
10192,"Northwest_Ames","Good","Above_Average",1968,"Gable","Typical","Y",1920,3,0,4,1,8,1,"Attchd","Good_Privacy",170000
20781,"Northwest_Ames","Good","Good",1968,"Hip","Typical","Y",2156,2,0,3,1,9,1,"Attchd","No_Fence",262500
11700,"Northwest_Ames","Above_Average","Above_Average",1968,"Gable","Typical","Y",1416,2,1,3,1,7,1,"Attchd","No_Fence",179900
11029,"Northwest_Ames","Above_Average","Good",1968,"Gable","Typical","Y",2654,2,1,4,1,9,1,"Attchd","No_Fence",250000
10400,"Northwest_Ames","Above_Average","Average",1972,"Gable","Typical","Y",1790,1,2,4,1,8,1,"Attchd","No_Fence",165150
10140,"Northwest_Ames","Good","Above_Average",1967,"Hip","Typical","Y",1334,2,0,3,1,7,0,"Attchd","No_Fence",164500
9600,"Northwest_Ames","Good","Average",1969,"Hip","Typical","Y",1164,1,1,3,1,6,0,"Attchd","No_Fence",140000
9750,"North_Ames","Average","Average",1967,"Gable","Typical","Y",980,2,0,3,1,6,0,"Attchd","No_Fence",135500
9600,"North_Ames","Average","Average",1968,"Gable","Typical","Y",1051,1,0,3,1,6,0,"Attchd","No_Fence",142000
8640,"North_Ames","Average","Average",1968,"Gable","Fair","Y",1770,1,1,4,1,7,0,"Attchd","No_Fence",155000
9360,"North_Ames","Above_Average","Good",1968,"Hip","Typical","Y",976,1,0,2,1,4,1,"Attchd","No_Fence",157500
8400,"North_Ames","Average","Average",1968,"Hip","Typical","Y",1052,1,1,3,1,5,0,"Attchd","Good_Wood",138500
8400,"North_Ames","Average","Above_Average",1968,"Gable","Typical","Y",898,1,0,3,1,6,0,"Attchd","No_Fence",140000
9759,"North_Ames","Average","Average",1966,"Gable","Typical","Y",1051,1,0,3,1,6,0,"Attchd","No_Fence",124400
9600,"North_Ames","Average","Good",1967,"Gable","Typical","Y",1141,1,0,3,1,6,0,"Attchd","No_Fence",158000
9230,"North_Ames","Average","Very_Good",1965,"Hip","Typical","Y",1200,1,1,1,1,6,0,"Detchd","Minimum_Privacy",146000
14803,"Northwest_Ames","Above_Average","Average",1971,"Gable","Typical","Y",1993,2,1,4,1,8,1,"Attchd","Good_Wood",190000
10659,"North_Ames","Average","Above_Average",1961,"Hip","Typical","Y",1050,1,0,3,1,6,0,"Attchd","No_Fence",136500
9100,"North_Ames","Average","Average",1958,"Gable","Typical","Y",864,1,0,3,1,5,0,"Detchd","No_Fence",129900
8393,"North_Ames","Average","Average",1959,"Gable","Typical","Y",1712,2,0,4,2,8,0,"Attchd","No_Fence",145000
8800,"North_Ames","Above_Average","Good",1965,"Hip","Typical","Y",1565,2,0,3,1,7,2,"Attchd","Minimum_Privacy",185900
8800,"North_Ames","Above_Average","Above_Average",1964,"Hip","Typical","Y",1251,1,0,3,1,6,2,"Attchd","Minimum_Privacy",160000
10368,"North_Ames","Above_Average","Above_Average",1964,"Hip","Typical","Y",1488,1,1,3,1,7,1,"Attchd","No_Fence",167000
9350,"North_Ames","Average","Above_Average",1964,"Gable","Typical","Y",1440,1,1,4,1,7,1,"Attchd","No_Fence",157500
10382,"North_Ames","Above_Average","Average",1958,"Hip","Typical","Y",1095,1,0,2,1,6,0,"Attchd","No_Fence",140000
8973,"North_Ames","Average","Good",1958,"Gable","Typical","Y",1053,1,1,3,1,6,0,"More_Than_Two_Types","Minimum_Wood_Wire",150000
10800,"North_Ames","Average","Good",1960,"Hip","Typical","Y",1248,1,0,3,1,6,0,"Attchd","Minimum_Privacy",151500
